mode,code,ATR_n,TPk,SLk,J_th,dJ_th,vEMA_th,TMAX,train_wins,train_losses,train_flats,train_trades,train_winrate,train_pf,train_pf_eff,train_exp_bp,train_slices_pass,train_slices_total,forward_wins,forward_losses,forward_flats,forward_trades,forward_winrate,forward_pf,forward_pf_eff,forward_exp_bp,forward_slices_pass,forward_slices_total
coarse,1357.T,3,1.2,1.0,0.6,0.05,0.05,60,2,4,0,6,0.3333333333333333,0.6,0.5991207034372502,-0.2674666666666667,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,1357.T,3,1.2,1.0,1.0,0.02,0.02,60,2,4,0,6,0.3333333333333333,0.6,0.5991207034372502,-0.2674666666666667,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,1357.T,3,1.2,1.0,1.0,0.02,0.05,60,2,3,0,5,0.4,0.7999999999999999,0.7988276045830005,-0.12079999999999985,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,1357.T,3,1.2,1.0,1.0,0.05,0.02,60,2,4,0,6,0.3333333333333333,0.6,0.5991207034372502,-0.2674666666666667,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,1357.T,3,1.2,1.0,1.0,0.05,0.05,60,2,3,0,5,0.4,0.7999999999999999,0.7988276045830005,-0.12079999999999985,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,1357.T,3,1.2,2.0,0.6,0.02,0.02,60,7,3,1,11,0.6363636363636364,1.4000000000000001,1.0488804478208718,0.035563636363636464,0,2,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2
coarse,1357.T,3,1.2,2.0,0.6,0.02,0.05,60,6,2,0,8,0.75,1.7999999999999998,1.798080767692923,0.3992,0,2,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2
coarse,1357.T,3,1.2,2.0,0.6,0.05,0.02,60,5,3,1,9,0.5555555555555556,1.0,0.7492003198720513,-0.22302222222222212,0,2,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2
coarse,1357.T,3,1.2,2.0,0.6,0.05,0.05,60,4,2,0,6,0.6666666666666666,1.2,1.1987205117952817,0.13253333333333328,0,2,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2
coarse,1357.T,3,1.2,2.0,1.0,0.02,0.02,60,4,2,0,6,0.6666666666666666,1.2,1.1987205117952817,0.13253333333333328,0,2,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2
coarse,1357.T,3,1.2,2.0,1.0,0.02,0.05,60,4,1,0,5,0.8,2.4,2.3974410235905648,0.5592000000000001,0,2,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2
coarse,1357.T,3,1.2,2.0,1.0,0.05,0.02,60,4,2,0,6,0.6666666666666666,1.2,1.1987205117952817,0.13253333333333328,0,2,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2
coarse,1357.T,3,1.2,2.0,1.0,0.05,0.05,60,4,1,0,5,0.8,2.4,2.3974410235905648,0.5592000000000001,0,2,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2
coarse,1357.T,3,1.5,1.0,0.6,0.02,0.02,60,5,5,1,11,0.45454545454545453,1.5,1.248334665600853,0.13556363636363644,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,1357.T,3,1.5,1.0,0.6,0.02,0.05,60,4,4,0,8,0.5,1.5,1.4980015987210233,0.2492000000000001,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,1357.T,3,1.5,1.0,0.6,0.05,0.02,60,3,5,1,9,0.3333333333333333,0.9,0.7490007993605117,-0.16746666666666665,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,1357.T,3,1.5,1.0,0.6,0.05,0.05,60,2,4,0,6,0.3333333333333333,0.75,0.7490007993605117,-0.16746666666666665,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,1357.T,3,1.5,1.0,1.0,0.02,0.02,60,2,4,0,6,0.3333333333333333,0.75,0.7490007993605117,-0.16746666666666665,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,1357.T,3,1.5,1.0,1.0,0.02,0.05,60,2,3,0,5,0.4,1.0,0.9986677324806824,-0.0007999999999998009,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,1357.T,3,1.5,1.0,1.0,0.05,0.02,60,2,4,0,6,0.3333333333333333,0.75,0.7490007993605117,-0.16746666666666665,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,1357.T,3,1.5,1.0,1.0,0.05,0.05,60,2,3,0,5,0.4,1.0,0.9986677324806824,-0.0007999999999998009,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,1357.T,3,1.5,2.0,0.6,0.02,0.02,60,7,3,1,11,0.6363636363636364,1.75,1.3112754898040786,0.22647272727272738,0,2,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2
coarse,1357.T,3,1.5,2.0,0.6,0.02,0.05,60,6,2,0,8,0.75,2.25,2.2479008396641347,0.6242000000000001,0,2,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2
coarse,1357.T,3,1.5,2.0,0.6,0.05,0.02,60,5,3,1,9,0.5555555555555556,1.25,0.9366253498600562,-0.05635555555555538,0,2,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2
coarse,1357.T,3,1.5,2.0,0.6,0.05,0.05,60,4,2,0,6,0.6666666666666666,1.5,1.4986005597760896,0.33253333333333335,0,2,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2
coarse,1357.T,3,1.5,2.0,1.0,0.02,0.02,60,4,2,0,6,0.6666666666666666,1.5,1.4986005597760896,0.33253333333333335,0,2,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2
coarse,1357.T,3,1.5,2.0,1.0,0.02,0.05,60,4,1,0,5,0.8,3.0,2.99720111955218,0.7992000000000004,0,2,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2
coarse,1357.T,3,1.5,2.0,1.0,0.05,0.02,60,4,2,0,6,0.6666666666666666,1.5,1.4986005597760896,0.33253333333333335,0,2,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2
coarse,1357.T,3,1.5,2.0,1.0,0.05,0.05,60,4,1,0,5,0.8,3.0,2.99720111955218,0.7992000000000004,0,2,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2
coarse,1357.T,5,1.2,1.0,0.6,0.02,0.02,60,8,8,1,17,0.47058823529411764,1.2,1.0651034727773336,0.034494117647058786,0,2,1,1,0,2,0.5,1.2,1.1982414068745006,0.09920000000000007,0,2
coarse,1357.T,5,1.2,1.0,0.6,0.02,0.05,60,5,6,0,11,0.45454545454545453,1.0,0.9985345057287505,-0.0007999999999999119,0,2,1,1,0,2,0.5,1.2,1.1982414068745006,0.09920000000000007,0,2
coarse,1357.T,5,1.2,1.0,0.6,0.05,0.02,60,8,6,1,15,0.5333333333333333,1.5999999999999999,1.3694187507137148,0.17253333333333337,0,2,1,1,0,2,0.5,1.2,1.1982414068745006,0.09920000000000007,0,2
coarse,1357.T,5,1.2,1.0,0.6,0.05,0.05,60,5,4,0,9,0.5555555555555556,1.5,1.4978017585931258,0.22142222222222235,0,2,1,1,0,2,0.5,1.2,1.1982414068745006,0.09920000000000007,0,2
coarse,1357.T,5,1.2,1.0,1.0,0.02,0.02,60,3,6,0,9,0.3333333333333333,0.6,0.5991207034372502,-0.2674666666666667,0,2,1,1,0,2,0.5,1.2,1.1982414068745006,0.09920000000000007,0,2
coarse,1357.T,5,1.2,1.0,1.0,0.02,0.05,60,3,4,0,7,0.42857142857142855,0.8999999999999999,0.8986810551558754,-0.057942857142857074,0,2,1,1,0,2,0.5,1.2,1.1982414068745006,0.09920000000000007,0,2
coarse,1357.T,5,1.2,1.0,1.0,0.05,0.02,60,3,4,0,7,0.42857142857142855,0.8999999999999999,0.8986810551558754,-0.057942857142857074,0,2,1,1,0,2,0.5,1.2,1.1982414068745006,0.09920000000000007,0,2
coarse,1357.T,5,1.2,1.0,1.0,0.05,0.05,60,3,2,0,5,0.6,1.7999999999999998,1.7973621103117507,0.31920000000000004,0,2,1,1,0,2,0.5,1.2,1.1982414068745006,0.09920000000000007,0,2
coarse,1357.T,5,1.2,2.0,0.6,0.02,0.02,60,10,6,1,17,0.5882352941176471,1.0,0.8562289369966302,-0.11844705882352924,0,2,1,1,0,2,0.5,0.6,0.599360255897641,-0.40079999999999993,0,2
coarse,1357.T,5,1.2,2.0,0.6,0.02,0.05,60,7,4,0,11,0.6363636363636364,1.05,1.0488804478208718,0.035563636363636464,0,2,1,1,0,2,0.5,0.6,0.599360255897641,-0.40079999999999993,0,2
coarse,1357.T,5,1.2,2.0,0.6,0.05,0.02,60,10,4,1,15,0.6666666666666666,1.5,1.1987205117952817,0.13253333333333328,0,2,1,1,0,2,0.5,0.6,0.599360255897641,-0.40079999999999993,0,2
coarse,1357.T,5,1.2,2.0,0.6,0.05,0.05,60,7,2,0,9,0.7777777777777778,2.1,2.0977608956417435,0.48808888888888896,0,2,1,1,0,2,0.5,0.6,0.599360255897641,-0.40079999999999993,0,2
coarse,1357.T,5,1.2,2.0,1.0,0.02,0.02,60,5,4,0,9,0.5555555555555556,0.75,0.7492003198720513,-0.22302222222222212,0,2,1,1,0,2,0.5,0.6,0.599360255897641,-0.40079999999999993,0,2
coarse,1357.T,5,1.2,2.0,1.0,0.02,0.05,60,5,2,0,7,0.7142857142857143,1.5,1.4984006397441028,0.2849142857142859,0,2,1,1,0,2,0.5,0.6,0.599360255897641,-0.40079999999999993,0,2
coarse,1357.T,5,1.2,2.0,1.0,0.05,0.02,60,5,2,0,7,0.7142857142857143,1.5,1.4984006397441028,0.2849142857142859,0,2,1,1,0,2,0.5,0.6,0.599360255897641,-0.40079999999999993,0,2
coarse,1357.T,5,1.2,2.0,1.0,0.05,0.05,60,5,0,0,5,1.0,999.0,999.0,1.1992,0,2,1,1,0,2,0.5,0.6,0.599360255897641,-0.40079999999999993,0,2
coarse,1357.T,5,1.5,1.0,0.6,0.02,0.02,60,8,8,1,17,0.47058823529411764,1.5,1.3315569766409094,0.17567058823529413,0,2,1,1,0,2,0.5,1.5,1.4980015987210233,0.2492000000000001,0,2
coarse,1357.T,5,1.5,1.0,0.6,0.02,0.05,60,5,6,0,11,0.45454545454545453,1.25,1.248334665600853,0.13556363636363644,0,2,1,1,0,2,0.5,1.5,1.4980015987210233,0.2492000000000001,0,2
coarse,1357.T,5,1.5,1.0,0.6,0.05,0.02,60,8,6,1,15,0.5333333333333333,2.0,1.712001827109741,0.3325333333333334,0,2,1,1,0,2,0.5,1.5,1.4980015987210233,0.2492000000000001,0,2
coarse,1357.T,5,1.5,1.0,0.6,0.05,0.05,60,5,4,0,9,0.5555555555555556,1.875,1.8725019984012796,0.3880888888888891,0,2,1,1,0,2,0.5,1.5,1.4980015987210233,0.2492000000000001,0,2
coarse,1357.T,5,1.5,1.0,1.0,0.02,0.02,60,3,6,0,9,0.3333333333333333,0.75,0.7490007993605117,-0.16746666666666665,0,2,1,1,0,2,0.5,1.5,1.4980015987210233,0.2492000000000001,0,2
coarse,1357.T,5,1.5,1.0,1.0,0.02,0.05,60,3,4,0,7,0.42857142857142855,1.125,1.1235011990407675,0.07062857142857148,0,2,1,1,0,2,0.5,1.5,1.4980015987210233,0.2492000000000001,0,2
coarse,1357.T,5,1.5,1.0,1.0,0.05,0.02,60,3,4,0,7,0.42857142857142855,1.125,1.1235011990407675,0.07062857142857148,0,2,1,1,0,2,0.5,1.5,1.4980015987210233,0.2492000000000001,0,2
coarse,1357.T,5,1.5,1.0,1.0,0.05,0.05,60,3,2,0,5,0.6,2.25,2.2470023980815346,0.4992,0,2,1,1,0,2,0.5,1.5,1.4980015987210233,0.2492000000000001,0,2
coarse,1357.T,5,1.5,2.0,0.6,0.02,0.02,60,10,6,1,17,0.5882352941176471,1.25,1.0704289712686357,0.05802352941176492,0,2,1,1,0,2,0.5,0.75,0.7493002798880448,-0.2507999999999999,0,2
coarse,1357.T,5,1.5,2.0,0.6,0.02,0.05,60,7,4,0,11,0.6363636363636364,1.3125,1.3112754898040786,0.22647272727272738,0,2,1,1,0,2,0.5,0.75,0.7493002798880448,-0.2507999999999999,0,2
coarse,1357.T,5,1.5,2.0,0.6,0.05,0.02,60,10,4,1,15,0.6666666666666666,1.875,1.4986005597760896,0.33253333333333335,0,2,1,1,0,2,0.5,0.75,0.7493002798880448,-0.2507999999999999,0,2
coarse,1357.T,5,1.5,2.0,0.6,0.05,0.05,60,7,2,0,9,0.7777777777777778,2.625,2.6225509796081568,0.7214222222222222,0,2,1,1,0,2,0.5,0.75,0.7493002798880448,-0.2507999999999999,0,2
coarse,1357.T,5,1.5,2.0,1.0,0.02,0.02,60,5,4,0,9,0.5555555555555556,0.9375,0.9366253498600562,-0.05635555555555538,0,2,1,1,0,2,0.5,0.75,0.7493002798880448,-0.2507999999999999,0,2
coarse,1357.T,5,1.5,2.0,1.0,0.02,0.05,60,5,2,0,7,0.7142857142857143,1.875,1.8732506997201124,0.4992000000000002,0,2,1,1,0,2,0.5,0.75,0.7493002798880448,-0.2507999999999999,0,2
coarse,1357.T,5,1.5,2.0,1.0,0.05,0.02,60,5,2,0,7,0.7142857142857143,1.875,1.8732506997201124,0.4992000000000002,0,2,1,1,0,2,0.5,0.75,0.7493002798880448,-0.2507999999999999,0,2
coarse,1357.T,5,1.5,2.0,1.0,0.05,0.05,60,5,0,0,5,1.0,999.0,999.0,1.4992,0,2,1,1,0,2,0.5,0.75,0.7493002798880448,-0.2507999999999999,0,2
coarse,1360.T,1,1.2,1.0,0.6,0.02,0.02,60,2,12,1,15,0.13333333333333333,0.19999999999999998,0.18434483182684624,-0.7074666666666666,0,2,1,3,1,5,0.2,0.39999999999999997,0.2995603517186251,-0.5608,0,2
coarse,1360.T,1,1.2,1.0,0.6,0.02,0.05,60,2,12,1,15,0.13333333333333333,0.19999999999999998,0.18434483182684624,-0.7074666666666666,0,2,1,1,0,2,0.5,1.2,1.1982414068745006,0.09920000000000007,0,2
coarse,1360.T,1,1.2,1.0,0.6,0.05,0.02,60,2,10,1,13,0.15384615384615385,0.24,0.21786207397718194,-0.6623384615384614,0,2,1,3,1,5,0.2,0.39999999999999997,0.2995603517186251,-0.5608,0,2
coarse,1360.T,1,1.2,1.0,0.6,0.05,0.05,60,2,10,1,13,0.15384615384615385,0.24,0.21786207397718194,-0.6623384615384614,0,2,1,1,0,2,0.5,1.2,1.1982414068745006,0.09920000000000007,0,2
coarse,1360.T,1,1.2,1.0,1.0,0.02,0.02,60,1,8,0,9,0.1111111111111111,0.15,0.14978017585931258,-0.7563555555555554,0,2,1,3,1,5,0.2,0.39999999999999997,0.2995603517186251,-0.5608,0,2
coarse,1360.T,1,1.2,1.0,1.0,0.02,0.05,60,1,8,0,9,0.1111111111111111,0.15,0.14978017585931258,-0.7563555555555554,0,2,1,1,0,2,0.5,1.2,1.1982414068745006,0.09920000000000007,0,2
coarse,1360.T,1,1.2,1.0,1.0,0.05,0.02,60,1,8,0,9,0.1111111111111111,0.15,0.14978017585931258,-0.7563555555555554,0,2,1,3,1,5,0.2,0.39999999999999997,0.2995603517186251,-0.5608,0,2
coarse,1360.T,1,1.2,1.0,1.0,0.05,0.05,60,1,8,0,9,0.1111111111111111,0.15,0.14978017585931258,-0.7563555555555554,0,2,1,1,0,2,0.5,1.2,1.1982414068745006,0.09920000000000007,0,2
coarse,1360.T,1,1.2,2.0,0.6,0.02,0.02,60,5,9,1,15,0.3333333333333333,0.3333333333333333,0.29968012794882043,-0.9341333333333335,0,2,1,3,1,5,0.2,0.19999999999999998,0.14984006397441024,-1.3608,0,2
coarse,1360.T,1,1.2,2.0,0.6,0.02,0.05,60,5,9,1,15,0.3333333333333333,0.3333333333333333,0.29968012794882043,-0.9341333333333335,0,2,1,1,0,2,0.5,0.6,0.599360255897641,-0.40079999999999993,0,2
coarse,1360.T,1,1.2,2.0,0.6,0.05,0.02,60,5,7,1,13,0.38461538461538464,0.42857142857142855,0.37460015993602563,-0.7700307692307691,0,2,1,3,1,5,0.2,0.19999999999999998,0.14984006397441024,-1.3608,0,2
coarse,1360.T,1,1.2,2.0,0.6,0.05,0.05,60,5,7,1,13,0.38461538461538464,0.42857142857142855,0.37460015993602563,-0.7700307692307691,0,2,1,1,0,2,0.5,0.6,0.599360255897641,-0.40079999999999993,0,2
coarse,1360.T,1,1.2,2.0,1.0,0.02,0.02,60,4,5,0,9,0.4444444444444444,0.48,0.4794882047181127,-0.5785777777777779,0,2,1,3,1,5,0.2,0.19999999999999998,0.14984006397441024,-1.3608,0,2
coarse,1360.T,1,1.2,2.0,1.0,0.02,0.05,60,4,5,0,9,0.4444444444444444,0.48,0.4794882047181127,-0.5785777777777779,0,2,1,1,0,2,0.5,0.6,0.599360255897641,-0.40079999999999993,0,2
coarse,1360.T,1,1.2,2.0,1.0,0.05,0.02,60,4,5,0,9,0.4444444444444444,0.48,0.4794882047181127,-0.5785777777777779,0,2,1,3,1,5,0.2,0.19999999999999998,0.14984006397441024,-1.3608,0,2
coarse,1360.T,1,1.2,2.0,1.0,0.05,0.05,60,4,5,0,9,0.4444444444444444,0.48,0.4794882047181127,-0.5785777777777779,0,2,1,1,0,2,0.5,0.6,0.599360255897641,-0.40079999999999993,0,2
coarse,1360.T,1,1.5,1.0,0.6,0.02,0.02,60,2,12,1,15,0.13333333333333333,0.25,0.23046178441861898,-0.6674666666666665,0,2,1,3,1,5,0.2,0.5,0.37450039968025584,-0.5007999999999999,0,2
coarse,1360.T,1,1.5,1.0,0.6,0.02,0.05,60,2,12,1,15,0.13333333333333333,0.25,0.23046178441861898,-0.6674666666666665,0,2,1,1,0,2,0.5,1.5,1.4980015987210233,0.2492000000000001,0,2
coarse,1360.T,1,1.5,1.0,0.6,0.05,0.02,60,2,10,1,13,0.15384615384615385,0.3,0.2723639270401861,-0.6161846153846153,0,2,1,3,1,5,0.2,0.5,0.37450039968025584,-0.5007999999999999,0,2
coarse,1360.T,1,1.5,1.0,0.6,0.05,0.05,60,2,10,1,13,0.15384615384615385,0.3,0.2723639270401861,-0.6161846153846153,0,2,1,1,0,2,0.5,1.5,1.4980015987210233,0.2492000000000001,0,2
coarse,1360.T,1,1.5,1.0,1.0,0.02,0.02,60,1,8,0,9,0.1111111111111111,0.1875,0.18725019984012792,-0.723022222222222,0,2,1,3,1,5,0.2,0.5,0.37450039968025584,-0.5007999999999999,0,2
coarse,1360.T,1,1.5,1.0,1.0,0.02,0.05,60,1,8,0,9,0.1111111111111111,0.1875,0.18725019984012792,-0.723022222222222,0,2,1,1,0,2,0.5,1.5,1.4980015987210233,0.2492000000000001,0,2
coarse,1360.T,1,1.5,1.0,1.0,0.05,0.02,60,1,8,0,9,0.1111111111111111,0.1875,0.18725019984012792,-0.723022222222222,0,2,1,3,1,5,0.2,0.5,0.37450039968025584,-0.5007999999999999,0,2
coarse,1360.T,1,1.5,1.0,1.0,0.05,0.05,60,1,8,0,9,0.1111111111111111,0.1875,0.18725019984012792,-0.723022222222222,0,2,1,1,0,2,0.5,1.5,1.4980015987210233,0.2492000000000001,0,2
coarse,1360.T,1,1.5,2.0,0.6,0.02,0.02,60,5,9,1,15,0.3333333333333333,0.4166666666666667,0.3746501399440224,-0.8341333333333334,0,2,1,3,1,5,0.2,0.25,0.18732506997201123,-1.3008,0,2
coarse,1360.T,1,1.5,2.0,0.6,0.02,0.05,60,5,9,1,15,0.3333333333333333,0.4166666666666667,0.3746501399440224,-0.8341333333333334,0,2,1,1,0,2,0.5,0.75,0.7493002798880448,-0.2507999999999999,0,2
coarse,1360.T,1,1.5,2.0,0.6,0.05,0.02,60,5,7,1,13,0.38461538461538464,0.5357142857142857,0.46831267493002804,-0.6546461538461538,0,2,1,3,1,5,0.2,0.25,0.18732506997201123,-1.3008,0,2
coarse,1360.T,1,1.5,2.0,0.6,0.05,0.05,60,5,7,1,13,0.38461538461538464,0.5357142857142857,0.46831267493002804,-0.6546461538461538,0,2,1,1,0,2,0.5,0.75,0.7493002798880448,-0.2507999999999999,0,2
coarse,1360.T,1,1.5,2.0,1.0,0.02,0.02,60,4,5,0,9,0.4444444444444444,0.6,0.5994402239104357,-0.44524444444444455,0,2,1,3,1,5,0.2,0.25,0.18732506997201123,-1.3008,0,2
coarse,1360.T,1,1.5,2.0,1.0,0.02,0.05,60,4,5,0,9,0.4444444444444444,0.6,0.5994402239104357,-0.44524444444444455,0,2,1,1,0,2,0.5,0.75,0.7493002798880448,-0.2507999999999999,0,2
coarse,1360.T,1,1.5,2.0,1.0,0.05,0.02,60,4,5,0,9,0.4444444444444444,0.6,0.5994402239104357,-0.44524444444444455,0,2,1,3,1,5,0.2,0.25,0.18732506997201123,-1.3008,0,2
coarse,1360.T,1,1.5,2.0,1.0,0.05,0.05,60,4,5,0,9,0.4444444444444444,0.6,0.5994402239104357,-0.44524444444444455,0,2,1,1,0,2,0.5,0.75,0.7493002798880448,-0.2507999999999999,0,2
coarse,1360.T,3,1.2,1.0,0.6,0.02,0.02,60,3,5,1,9,0.3333333333333333,0.72,0.5991207034372502,-0.2674666666666667,0,2,0,2,0,2,0.0,0.0,0.0,-1.0008,0,2
coarse,1360.T,3,1.2,1.0,0.6,0.02,0.05,60,3,5,1,9,0.3333333333333333,0.72,0.5991207034372502,-0.2674666666666667,0,2,0,2,0,2,0.0,0.0,0.0,-1.0008,0,2
coarse,1360.T,3,1.2,1.0,0.6,0.05,0.02,60,3,3,1,7,0.42857142857142855,1.2,0.8986810551558754,-0.057942857142857074,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,1360.T,3,1.2,1.0,0.6,0.05,0.05,60,3,3,1,7,0.42857142857142855,1.2,0.8986810551558754,-0.057942857142857074,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,1360.T,3,1.2,1.0,1.0,0.02,0.02,60,2,1,0,3,0.6666666666666666,2.4,2.396482813749001,0.46586666666666665,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,1360.T,3,1.2,1.0,1.0,0.02,0.05,60,2,1,0,3,0.6666666666666666,2.4,2.396482813749001,0.46586666666666665,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,1360.T,3,1.2,1.0,1.0,0.05,0.02,60,2,1,0,3,0.6666666666666666,2.4,2.396482813749001,0.46586666666666665,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,1360.T,3,1.2,1.0,1.0,0.05,0.05,60,2,1,0,3,0.6666666666666666,2.4,2.396482813749001,0.46586666666666665,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,1360.T,3,1.2,2.0,0.6,0.02,0.02,60,3,5,1,9,0.3333333333333333,0.36,0.29968012794882043,-0.9341333333333335,0,2,0,2,0,2,0.0,0.0,0.0,-2.0008,0,2
coarse,1360.T,3,1.2,2.0,0.6,0.02,0.05,60,3,5,1,9,0.3333333333333333,0.36,0.29968012794882043,-0.9341333333333335,0,2,0,2,0,2,0.0,0.0,0.0,-2.0008,0,2
coarse,1360.T,3,1.2,2.0,0.6,0.05,0.02,60,3,3,1,7,0.42857142857142855,0.6,0.4495201919232308,-0.6293714285714284,0,2,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2
coarse,1360.T,3,1.2,2.0,0.6,0.05,0.05,60,3,3,1,7,0.42857142857142855,0.6,0.4495201919232308,-0.6293714285714284,0,2,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2
coarse,1360.T,3,1.2,2.0,1.0,0.02,0.02,60,2,1,0,3,0.6666666666666666,1.2,1.1987205117952817,0.13253333333333328,0,2,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2
coarse,1360.T,3,1.2,2.0,1.0,0.02,0.05,60,2,1,0,3,0.6666666666666666,1.2,1.1987205117952817,0.13253333333333328,0,2,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2
coarse,1360.T,3,1.2,2.0,1.0,0.05,0.02,60,2,1,0,3,0.6666666666666666,1.2,1.1987205117952817,0.13253333333333328,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,1360.T,3,1.2,2.0,1.0,0.05,0.05,60,2,1,0,3,0.6666666666666666,1.2,1.1987205117952817,0.13253333333333328,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,1360.T,3,1.5,1.0,0.6,0.02,0.02,60,3,5,1,9,0.3333333333333333,0.9,0.7490007993605117,-0.16746666666666665,0,2,0,2,0,2,0.0,0.0,0.0,-1.0008,0,2
coarse,1360.T,3,1.5,1.0,0.6,0.02,0.05,60,3,5,1,9,0.3333333333333333,0.9,0.7490007993605117,-0.16746666666666665,0,2,0,2,0,2,0.0,0.0,0.0,-1.0008,0,2
coarse,1360.T,3,1.5,1.0,0.6,0.05,0.02,60,3,3,1,7,0.42857142857142855,1.5,1.1235011990407675,0.07062857142857148,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,1360.T,3,1.5,1.0,0.6,0.05,0.05,60,3,3,1,7,0.42857142857142855,1.5,1.1235011990407675,0.07062857142857148,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,1360.T,3,1.5,1.0,1.0,0.02,0.02,60,2,1,0,3,0.6666666666666666,3.0,2.9960031974420467,0.6658666666666667,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,1360.T,3,1.5,1.0,1.0,0.02,0.05,60,2,1,0,3,0.6666666666666666,3.0,2.9960031974420467,0.6658666666666667,0,2,0,1,0,1,0.0,0.0,0.0,-1.0008,0,2
coarse,1360.T,3,1.5,1.0,1.0,0.05,0.02,60,2,1,0,3,0.6666666666666666,3.0,2.9960031974420467,0.6658666666666667,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,1360.T,3,1.5,1.0,1.0,0.05,0.05,60,2,1,0,3,0.6666666666666666,3.0,2.9960031974420467,0.6658666666666667,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,1360.T,3,1.5,2.0,0.6,0.02,0.02,60,3,5,1,9,0.3333333333333333,0.45,0.3746501399440224,-0.8341333333333334,0,2,0,2,0,2,0.0,0.0,0.0,-2.0008,0,2
coarse,1360.T,3,1.5,2.0,0.6,0.02,0.05,60,3,5,1,9,0.3333333333333333,0.45,0.3746501399440224,-0.8341333333333334,0,2,0,2,0,2,0.0,0.0,0.0,-2.0008,0,2
coarse,1360.T,3,1.5,2.0,0.6,0.05,0.02,60,3,3,1,7,0.42857142857142855,0.75,0.5619752099160337,-0.5007999999999998,0,2,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2
coarse,1360.T,3,1.5,2.0,0.6,0.05,0.05,60,3,3,1,7,0.42857142857142855,0.75,0.5619752099160337,-0.5007999999999998,0,2,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2
coarse,1360.T,3,1.5,2.0,1.0,0.02,0.02,60,2,1,0,3,0.6666666666666666,1.5,1.4986005597760896,0.33253333333333335,0,2,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2
coarse,1360.T,3,1.5,2.0,1.0,0.02,0.05,60,2,1,0,3,0.6666666666666666,1.5,1.4986005597760896,0.33253333333333335,0,2,0,1,0,1,0.0,0.0,0.0,-2.0008,0,2
coarse,1360.T,3,1.5,2.0,1.0,0.05,0.02,60,2,1,0,3,0.6666666666666666,1.5,1.4986005597760896,0.33253333333333335,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
coarse,1360.T,3,1.5,2.0,1.0,0.05,0.05,60,2,1,0,3,0.6666666666666666,1.5,1.4986005597760896,0.33253333333333335,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,2
