code,mode,signal_mode,session,ATR_n,TPk,SLk,J_th,forward_pf_eff,forward_exp_bp,ts,date,side,pnl_bp,bars,gap_bp,gap_bucket,market_ret_5m,market_bias,vol_spike,repeat_index,j_abs,j_range,sector_code,batch_folder,batch_kind,run_path,ts_exit,win
6857.T,refine,j-cross,AM15,5,2.0,2.8,1.65,1.939995364504138,18.7253481427491,2025-10-10 00:58:00+00:00,2025-10-10,SELL,35.180686776262256,9,-19.46607341490545,<80bp,12.082928527330504,neutral,1.1004075583549462,5,1.8148608483766,10.657675124740187,68,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1015_j-cross,2025-10-10 01:07:00+00:00,True
6857.T,refine,j-cross,AM15,5,2.0,2.8,1.65,1.939995364504138,18.7253481427491,2025-10-15 00:19:00+00:00,2025-10-15,SELL,69.44791148021856,21,5.901445854234288,<80bp,-0.9163484095842112,neutral,0.7759237187127532,1,2.084486242381602,2.084486242381602,68,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1015_j-cross,2025-10-15 00:40:00+00:00,True
6857.T,refine,j-cross,AM15,5,2.0,2.8,1.65,1.939995364504138,18.7253481427491,2025-10-15 00:24:00+00:00,2025-10-15,SELL,78.93357911242684,16,5.901445854234288,<80bp,11.128107553035615,neutral,0.940504994106334,2,1.8217621077152253,2.09732364399012,68,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1015_j-cross,2025-10-15 00:40:00+00:00,True
6857.T,refine,j-cross,AM15,5,2.0,2.8,1.65,1.939995364504138,18.7253481427491,2025-10-15 00:28:00+00:00,2025-10-15,SELL,58.05645456382423,5,5.901445854234288,<80bp,12.741675673213493,neutral,0.6252972972972973,3,2.193591685171765,2.193591685171765,68,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1015_j-cross,2025-10-15 00:33:00+00:00,True
6857.T,refine,j-cross,AM15,5,2.0,2.8,1.65,1.939995364504138,18.7253481427491,2025-10-15 00:48:00+00:00,2025-10-15,SELL,49.14457782460672,7,5.901445854234288,<80bp,19.56846357705988,up,0.8938176104429807,4,1.9645940038084195,2.193591685171765,68,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1015_j-cross,2025-10-15 00:55:00+00:00,True
6857.T,refine,j-cross,AM15,5,2.0,2.8,1.65,1.939995364504138,18.7253481427491,2025-10-15 01:07:00+00:00,2025-10-15,BUY,38.09536852655428,35,5.901445854234288,<80bp,-16.12903759247275,down,1.6469428007889546,1,2.293416451800552,2.6530058000995624,68,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1015_j-cross,2025-10-15 01:42:00+00:00,True
8411.T,refine,j-cross,AM15,3,1.5,3.0,1.2,999.0,21.352033409643077,2025-09-25 00:09:00+00:00,2025-09-25,SELL,57.589993762792034,10,-1.9956096587507484,<80bp,0.0,neutral,0.0,1,1.239862706394186,9.979942715703304,84,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1030_j-cross,2025-09-25 00:19:00+00:00,True
8411.T,refine,j-cross,AM15,3,1.5,3.0,1.2,999.0,21.352033409643077,2025-09-25 00:12:00+00:00,2025-09-25,SELL,35.90450707297104,6,-1.9956096587507484,<80bp,0.0,neutral,0.0,2,1.3260376852807312,9.979942715703304,84,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1030_j-cross,2025-09-25 00:18:00+00:00,True
8411.T,refine,j-cross,AM15,3,1.5,3.0,1.2,999.0,21.352033409643077,2025-09-25 00:25:00+00:00,2025-09-25,SELL,13.578604771232897,6,-1.9956096587507484,<80bp,0.0,neutral,0.2159119610319321,3,1.4660271651343586,9.979942715703304,84,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1030_j-cross,2025-09-25 00:31:00+00:00,True
8411.T,refine,j-cross,AM15,3,1.5,3.0,1.2,999.0,21.352033409643077,2025-09-25 00:27:00+00:00,2025-09-25,SELL,9.597839299978084,4,-1.9956096587507484,<80bp,0.0,neutral,0.2137079608343976,4,1.233952877329627,9.979942715703304,84,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1030_j-cross,2025-09-25 00:31:00+00:00,True
8411.T,refine,j-cross,AM15,3,1.5,3.0,1.2,999.0,21.352033409643077,2025-09-25 00:37:00+00:00,2025-09-25,SELL,10.681144625644176,8,-1.9956096587507484,<80bp,0.0,neutral,1.2360227077240666,5,1.6227935495121852,9.979942715703304,84,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1030_j-cross,2025-09-25 00:45:00+00:00,True
8411.T,refine,j-cross,AM15,3,1.5,3.0,1.2,999.0,21.352033409643077,2025-09-25 00:47:00+00:00,2025-09-25,BUY,15.665374835985638,42,-1.9956096587507484,<80bp,0.0,neutral,1.318003913894325,1,1.605061831807527,9.979942715703304,84,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1030_j-cross,2025-09-25 01:29:00+00:00,True
8411.T,refine,j-cross,AM15,3,1.5,3.0,1.2,999.0,21.352033409643077,2025-09-25 01:30:00+00:00,2025-09-25,SELL,6.446769498897652,7,-1.9956096587507484,<80bp,0.0,neutral,1.1014312383322962,6,1.87084569386575,9.979942715703304,84,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1030_j-cross,2025-09-25 01:37:00+00:00,True
5016.T,refine,j-cross,AM15,5,1.5,3.0,1.8,3.2611372140804047,31.693729434924617,2025-09-26 00:16:00+00:00,2025-09-26,SELL,69.6463849212468,1,-40.73872895165671,<80bp,0.0,neutral,0.0,1,2.106396470753725,20.721694896818786,50,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1030_j-cross,2025-09-26 00:17:00+00:00,True
5016.T,refine,j-cross,AM15,5,1.5,3.0,1.8,3.2611372140804047,31.693729434924617,2025-09-26 01:09:00+00:00,2025-09-26,SELL,-88.94524326835632,9,-40.73872895165671,<80bp,0.0,neutral,0.5121123820293133,2,1.8281854216410145,20.721694896818786,50,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1030_j-cross,2025-09-26 01:18:00+00:00,False
5016.T,refine,j-cross,AM15,5,1.5,3.0,1.8,3.2611372140804047,31.693729434924617,2025-09-26 01:12:00+00:00,2025-09-26,SELL,42.58394768453278,79,-40.73872895165671,<80bp,0.0,neutral,1.5863160457755052,3,1.9660576208569107,20.721694896818786,50,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1030_j-cross,2025-09-26 02:31:00+00:00,True
5016.T,refine,j-cross,AM15,5,1.5,3.0,1.8,3.2611372140804047,31.693729434924617,2025-09-26 01:16:00+00:00,2025-09-26,SELL,43.95465530291905,75,-40.73872895165671,<80bp,0.0,neutral,0.4292011445363854,4,2.017270838960382,20.721694896818786,50,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1030_j-cross,2025-09-26 02:31:00+00:00,True
5016.T,refine,j-cross,AM15,5,1.5,3.0,1.8,3.2611372140804047,31.693729434924617,2025-09-29 00:40:00+00:00,2025-09-29,BUY,42.67830443500189,4,72.7069351230425,<80bp,0.0,neutral,0.8588644403141675,1,2.121634488831542,2.121634488831542,50,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1030_j-cross,2025-09-29 00:44:00+00:00,True
5016.T,refine,j-cross,AM15,5,1.5,3.0,1.8,3.2611372140804047,31.693729434924617,2025-10-01 00:13:00+00:00,2025-10-01,BUY,58.30444023752989,20,-28.140189306728065,<80bp,0.0,neutral,0.0,1,2.006317057751021,22.12309484860876,50,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1030_j-cross,2025-10-01 00:33:00+00:00,True
5016.T,refine,j-cross,AM15,5,1.5,3.0,1.8,3.2611372140804047,31.693729434924617,2025-10-01 00:18:00+00:00,2025-10-01,BUY,66.20688757147718,12,-28.140189306728065,<80bp,0.0,neutral,0.0,2,1.982902859856706,22.12309484860876,50,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1030_j-cross,2025-10-01 00:30:00+00:00,True
5016.T,refine,j-cross,AM15,5,1.5,3.0,1.8,3.2611372140804047,31.693729434924617,2025-10-01 00:23:00+00:00,2025-10-01,BUY,64.59785816500492,6,-28.140189306728065,<80bp,0.0,neutral,0.84408839143684,3,2.4427178712857365,22.12309484860876,50,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1030_j-cross,2025-10-01 00:29:00+00:00,True
5016.T,refine,j-cross,AM15,5,1.5,3.0,1.8,3.2611372140804047,31.693729434924617,2025-10-01 00:33:00+00:00,2025-10-01,SELL,56.20450115663817,52,-28.140189306728065,<80bp,0.0,neutral,1.4335244770096631,1,2.303208793195663,22.12309484860876,50,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1030_j-cross,2025-10-01 01:25:00+00:00,True
5016.T,refine,j-cross,AM15,5,1.5,3.0,1.8,3.2611372140804047,31.693729434924617,2025-10-01 00:35:00+00:00,2025-10-01,SELL,64.85656204353776,3,-28.140189306728065,<80bp,0.0,neutral,1.5282131661442004,2,2.623726538127233,22.12309484860876,50,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1030_j-cross,2025-10-01 00:38:00+00:00,True
5016.T,refine,j-cross,AM15,5,1.5,3.0,1.8,3.2611372140804047,31.693729434924617,2025-10-01 00:41:00+00:00,2025-10-01,SELL,53.36638452059066,35,-28.140189306728065,<80bp,0.0,neutral,0.919020760544234,3,2.566296728907401,22.12309484860876,50,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1030_j-cross,2025-10-01 01:16:00+00:00,True
5016.T,refine,j-cross,AM15,5,1.5,3.0,1.8,3.2611372140804047,31.693729434924617,2025-10-01 01:01:00+00:00,2025-10-01,SELL,34.63401157587168,21,-28.140189306728065,<80bp,0.0,neutral,0.6230676899574438,4,1.9476990754832144,22.12309484860876,50,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1030_j-cross,2025-10-01 01:22:00+00:00,True
5016.T,refine,j-cross,AM15,5,1.5,3.0,1.8,3.2611372140804047,31.693729434924617,2025-10-01 01:30:00+00:00,2025-10-01,SELL,25.56410593682027,3,-28.140189306728065,<80bp,0.0,neutral,1.2025077940319984,5,2.4266905869544697,22.12309484860876,50,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1030_j-cross,2025-10-01 01:33:00+00:00,True
5016.T,refine,j-cross,AM15,5,1.5,3.0,1.8,3.2611372140804047,31.693729434924617,2025-10-14 00:15:00+00:00,2025-10-14,SELL,95.57506801011829,15,-66.2251655629139,<80bp,33.20901565934342,up,2.055789225747838,1,2.0793154317112488,17.77763021961401,50,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1030_j-cross,2025-10-14 00:30:00+00:00,True
5016.T,refine,j-cross,AM15,5,1.5,3.0,1.8,3.2611372140804047,31.693729434924617,2025-10-14 00:19:00+00:00,2025-10-14,SELL,86.884872693373,11,-66.2251655629139,<80bp,61.26054453340801,up,0.8846368244338143,2,2.015516743860354,17.77763021961401,50,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1030_j-cross,2025-10-14 00:30:00+00:00,True
5016.T,refine,j-cross,AM15,5,1.5,3.0,1.8,3.2611372140804047,31.693729434924617,2025-10-17 00:42:00+00:00,2025-10-17,SELL,17.73012327499929,7,21.903139449987837,<80bp,6.118935427859018,neutral,0.5269334585142589,1,1.9597773672876584,9.105334744970344,50,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1030_j-cross,2025-10-17 00:49:00+00:00,True
5016.T,refine,j-cross,AM15,5,1.5,3.0,1.8,3.2611372140804047,31.693729434924617,2025-10-17 01:07:00+00:00,2025-10-17,SELL,-68.62045319310337,14,21.903139449987837,<80bp,12.088966581560443,neutral,0.9831622176591376,2,2.3921306756942635,9.105334744970344,50,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1030_j-cross,2025-10-17 01:21:00+00:00,False
5016.T,refine,j-cross,AM15,5,1.5,3.0,1.8,3.2611372140804047,31.693729434924617,2025-10-17 01:13:00+00:00,2025-10-17,SELL,-94.7352812395588,9,21.903139449987837,<80bp,2.62138092719022,neutral,0.678635953026197,3,2.014587557491465,9.105334744970344,50,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1030_j-cross,2025-10-17 01:22:00+00:00,False
5801.T,refine,j-cross,AM15,3,2.0,3.0,1.7,0.1536171096575115,-56.59581149004411,2025-09-26 00:15:00+00:00,2025-09-26,BUY,-111.95654211277318,131,56.54632448890822,<80bp,0.0,neutral,0.0,1,2.287785921870442,32.290445168531456,58,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1030_j-cross,2025-09-26 02:26:00+00:00,False
5801.T,refine,j-cross,AM15,3,2.0,3.0,1.7,0.1536171096575115,-56.59581149004411,2025-09-26 00:24:00+00:00,2025-09-26,BUY,83.11198265021818,7,56.54632448890822,<80bp,0.0,neutral,1.0124826629681,2,2.038268908035966,32.290445168531456,58,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1030_j-cross,2025-09-26 00:31:00+00:00,True
5801.T,refine,j-cross,AM15,3,2.0,3.0,1.7,0.1536171096575115,-56.59581149004411,2025-09-26 00:47:00+00:00,2025-09-26,BUY,-59.35435028153991,94,56.54632448890822,<80bp,0.0,neutral,0.2598380719261909,3,2.1342494686801023,32.290445168531456,58,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1030_j-cross,2025-09-26 02:21:00+00:00,False
5801.T,refine,j-cross,AM15,3,2.0,3.0,1.7,0.1536171096575115,-56.59581149004411,2025-09-26 00:57:00+00:00,2025-09-26,BUY,19.906857408797624,35,56.54632448890822,<80bp,0.0,neutral,0.3036605657237937,4,2.0078548543364967,32.290445168531456,58,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1030_j-cross,2025-09-26 01:32:00+00:00,True
5801.T,refine,j-cross,AM15,3,2.0,3.0,1.7,0.1536171096575115,-56.59581149004411,2025-09-26 01:07:00+00:00,2025-09-26,BUY,37.50338848599464,6,56.54632448890822,<80bp,0.0,neutral,1.005016123253314,5,2.185811077072122,32.290445168531456,58,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1030_j-cross,2025-09-26 01:13:00+00:00,True
5801.T,refine,j-cross,AM15,3,2.0,3.0,1.7,0.1536171096575115,-56.59581149004411,2025-09-26 01:16:00+00:00,2025-09-26,BUY,23.830526294897037,16,56.54632448890822,<80bp,0.0,neutral,1.0248262164846078,6,2.0760619645490648,32.290445168531456,58,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1030_j-cross,2025-09-26 01:32:00+00:00,True
5801.T,refine,j-cross,AM15,3,2.0,3.0,1.7,0.1536171096575115,-56.59581149004411,2025-10-10 00:38:00+00:00,2025-10-10,BUY,-79.54768404607327,8,-29.52856124630893,<80bp,-2.642867291310358,neutral,0.7667022762757827,1,1.879762906492345,13.170704476998155,58,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1030_j-cross,2025-10-10 00:46:00+00:00,False
5801.T,refine,j-cross,AM15,3,2.0,3.0,1.7,0.1536171096575115,-56.59581149004411,2025-10-15 00:17:00+00:00,2025-10-15,SELL,-112.02500425710004,78,32.71660649819495,<80bp,13.249242858937029,neutral,0.0,1,1.7183660807806465,1.7183660807806465,58,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1030_j-cross,2025-10-15 01:35:00+00:00,False
5801.T,refine,j-cross,AM15,3,2.0,3.0,1.7,0.1536171096575115,-56.59581149004411,2025-10-15 00:25:00+00:00,2025-10-15,SELL,-123.03294361928393,106,32.71660649819495,<80bp,12.816856100690275,neutral,1.595196859485048,2,2.10255573359321,2.10255573359321,58,NIGHTLY_20251105,weekly,WEEKLY_\NIGHTLY_20251105\RUN_refine_AM1030_j-cross,2025-10-15 02:11:00+00:00,False
