code,ATR_n_BACK,TPk_BACK,SLk_BACK,J_th_BACK,dJ_th_BACK,vEMA_th_BACK,winrate_BACK,pf_BACK,trades_BACK,PF_eff_BACK,winrate_FWD,pf_FWD,trades_FWD,ATR_n_FWD,TPk_FWD,SLk_FWD,J_th_FWD,dJ_th_FWD,vEMA_th_FWD,PF_eff_FWD,ranking,stamp
6772.T,1,1.2,1.5,0.6,0.02,0.02,0.6666666666666666,1.6,3,1.5980810234541576,1.0,999.0,1.0,1.0,1.2,1.5,0.6,0.02,0.02,,NESAGARI,20251016
6867.T,1,1.0,1.5,1.0,0.02,0.02,0.6666666666666666,1.3333333333333333,3,1.331556503198294,0.0,0.0,2.0,1.0,1.0,1.5,1.0,0.02,0.02,0.0,NESAGARI,20251016
7031.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.8,1.5,0.6,0.02,0.02,0.0,NESAGARI,20251016
7036.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,4,0.0,0.1304347826086956,0.0888888888888889,23.0,1.0,0.8,1.5,0.6,0.02,0.02,0.0798773987206823,NESAGARI,20251016
7064.T,2,0.8,1.5,0.6,0.02,0.05,1.0,999.0,1,,0.0,0.0,0.0,2.0,0.8,1.5,0.6,0.02,0.05,0.0,NESAGARI,20251016
7085.T,5,1.2,2.0,0.8,0.02,0.05,0.4054054054054054,0.4090909090909091,74,0.4086547199302098,0.4130434782608695,0.4222222222222222,46.0,5.0,1.2,2.0,0.8,0.02,0.05,0.4217720319279697,NESAGARI,20251016
7370.T,3,1.2,2.0,0.8,0.02,0.05,0.2307692307692307,0.18,26,0.1798080767692923,0.2916666666666667,0.28,24.0,3.0,1.2,2.0,0.8,0.02,0.05,0.246795399487264,NESAGARI,20251016
7453.T,5,1.2,2.0,1.0,0.05,0.05,0.4871794871794871,0.5700000000000001,78,0.5693922431027589,0.1463414634146341,0.1058823529411764,41.0,5.0,1.2,2.0,1.0,0.05,0.05,0.1027474724395955,NESAGARI,20251016
7564.T,1,1.2,2.0,0.6,0.02,0.05,0.6428571428571429,1.0799999999999998,14,1.078848460615754,0.0,0.0,3.0,1.0,1.2,2.0,0.6,0.02,0.05,0.0,NESAGARI,20251016
7607.T,1,1.2,1.5,1.0,0.05,0.02,0.3333333333333333,0.3999999999999999,9,0.3995202558635394,0.5714285714285714,3.2,7.0,1.0,1.2,1.5,1.0,0.05,0.02,1.0653873489694383,NESAGARI,20251016
7640.T,1,1.2,1.5,0.6,0.02,0.02,0.8181818181818182,3.6,11,3.595682302771857,0.0,0.0,2.0,1.0,1.2,1.5,0.6,0.02,0.02,0.0,NESAGARI,20251016
7681.T,1,1.2,1.5,0.6,0.02,0.02,0.3333333333333333,0.7999999999999999,3,0.3995202558635394,0.0,0.0,0.0,1.0,1.2,1.5,0.6,0.02,0.02,0.0,NESAGARI,20251016
7923.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,1,,0.0,0.0,2.0,1.0,0.8,1.5,0.6,0.02,0.02,0.0,NESAGARI,20251016
8105.T,5,1.2,1.5,0.6,0.05,0.02,0.1884057971014492,0.1873873873873874,138,0.1854915473652147,0.1714285714285714,0.1684210526315789,70.0,5.0,1.2,1.5,0.6,0.05,0.02,0.1653187265642232,NESAGARI,20251016
8273.T,3,1.2,2.0,0.6,0.02,0.05,0.4150943396226415,0.4258064516129032,106,0.4253524396692936,0.2222222222222222,0.1714285714285714,54.0,3.0,1.2,2.0,0.6,0.02,0.05,0.171245787399326,NESAGARI,20251016
8912.T,2,1.2,1.5,1.0,0.05,0.05,0.3333333333333333,0.8,21,0.3995202558635394,0.0,0.0,0.0,2.0,1.2,1.5,1.0,0.05,0.05,0.0,NESAGARI,20251016
8918.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,2,,1.0,999.0,1.0,1.0,0.8,1.5,0.6,0.02,0.02,,NESAGARI,20251016
9240.T,2,1.2,1.5,0.8,0.05,0.02,0.3738317757009345,0.4923076923076923,107,0.4770391114788531,0.2166666666666666,0.2260869565217391,60.0,2.0,1.2,1.5,0.8,0.05,0.02,0.2210112053713197,NESAGARI,20251016
9270.T,5,1.2,2.0,0.8,0.02,0.02,0.3333333333333333,0.3272727272727272,54,0.2996801279488204,0.0454545454545454,0.0285714285714285,22.0,5.0,1.2,2.0,0.8,0.02,0.02,0.0285409645665543,NESAGARI,20251016
1357.T,2,1.2,2.0,1.0,0.05,0.05,0.29,0.2485714285714285,100,0.2448091186060787,0.2233009708737864,0.1792207792207792,103.0,2.0,1.2,2.0,1.0,0.05,0.05,0.1723160735705718,TICK,20251015
1540.T,3,1.2,2.0,1.0,0.05,0.05,0.3655913978494624,0.3578947368421052,93,0.3453940457715219,0.1346153846153846,0.0954545454545454,104.0,3.0,1.2,2.0,1.0,0.05,0.05,0.0932338175840774,TICK,20251015
1542.T,5,1.2,2.0,1.0,0.05,0.05,0.5942028985507246,0.946153846153846,69,0.8776346604215456,0.4782608695652174,0.5739130434782609,92.0,5.0,1.2,2.0,1.0,0.05,0.05,0.549413567906171,TICK,20251015
1570.T,2,1.2,2.0,0.8,0.05,0.05,0.3300970873786408,0.3,103,0.2953369376886927,0.2868852459016393,0.2470588235294117,122.0,2.0,1.2,2.0,0.8,0.05,0.05,0.2411219420277865,TICK,20251015
1605.T,3,1.2,1.5,0.6,0.02,0.02,0.1176470588235294,0.107563025210084,136,0.1065387348969438,0.1954887218045112,0.1962264150943396,133.0,3.0,1.2,1.5,0.6,0.02,0.02,0.1941593766813462,TICK,20251015
1802.T,3,1.2,2.0,0.8,0.05,0.02,0.3615384615384615,0.3397590361445783,130,0.3393967714119172,0.5,0.6,100.0,3.0,1.2,2.0,0.8,0.05,0.02,0.599360255897641,TICK,20251015
186A.T,2,1.2,2.0,0.8,0.02,0.02,0.3109243697478991,0.2810126582278481,119,0.270443042295277,0.2936507936507936,0.2522727272727272,126.0,2.0,1.2,2.0,0.8,0.02,0.02,0.2491722412158732,TICK,20251015
1942.T,5,1.2,2.0,1.0,0.05,0.02,0.336734693877551,0.3046153846153846,98,0.3042905914557254,0.2678571428571428,0.2195121951219512,112.0,5.0,1.2,2.0,1.0,0.05,0.02,0.2192781424015759,TICK,20251015
215A.T,1,1.2,1.5,1.0,0.05,0.02,0.2,0.2042553191489361,60,0.1997601279317697,0.110091743119266,0.0989690721649484,109.0,1.0,1.2,1.5,1.0,0.05,0.02,0.0988503725847932,TICK,20251015
219A.T,3,1.2,1.5,0.6,0.05,0.05,0.297029702970297,0.3380281690140845,101,0.337622751433977,0.2920353982300885,0.33,113.0,3.0,1.2,1.5,0.6,0.05,0.05,0.3296042110874201,TICK,20251015
247A.T,5,1.2,2.0,0.6,0.05,0.02,0.4358974358974359,0.4707692307692307,117,0.4631420159209043,0.4150943396226415,0.4258064516129032,106.0,5.0,1.2,2.0,0.6,0.05,0.02,0.4253524396692936,TICK,20251015
2502.T,1,1.2,2.0,0.6,0.05,0.05,0.3692307692307692,0.36,65,0.3508450278425216,0.3424657534246575,0.3191489361702128,73.0,1.0,1.2,2.0,0.6,0.05,0.05,0.312166799946688,TICK,20251015
285A.T,2,1.2,2.0,1.0,0.05,0.05,0.4470588235294118,0.5181818181818182,85,0.4845891430661779,0.3108108108108108,0.2705882352941176,74.0,2.0,1.2,2.0,1.0,0.05,0.05,0.2702997232479557,TICK,20251015
3064.T,1,1.2,2.0,1.0,0.02,0.05,0.3113207547169811,0.275,106,0.2709436773235911,0.2333333333333333,0.1826086956521739,120.0,1.0,1.2,2.0,1.0,0.02,0.05,0.182413990925369,TICK,20251015
3086.T,3,1.2,1.5,0.8,0.02,0.02,0.2844036697247706,0.3179487179487179,109,0.3175673828658904,0.2061855670103092,0.2077922077922078,97.0,3.0,1.2,1.5,0.8,0.02,0.02,0.2075429900589815,TICK,20251015
3349.T,5,1.2,1.5,1.0,0.02,0.02,0.2017543859649122,0.2044444444444444,114,0.2019552941727781,0.248,0.2666666666666666,125.0,5.0,1.2,1.5,1.0,0.02,0.02,0.2635133602504196,TICK,20251015
3350.T,1,1.2,1.5,1.0,0.05,0.02,0.4827586206896552,0.7466666666666667,58,0.7457711442786071,0.1527777777777778,0.1491525423728813,72.0,1.0,1.2,1.5,1.0,0.05,0.02,0.1440892726065224,TICK,20251015
3402.T,5,1.2,1.5,0.6,0.05,0.05,0.2616822429906542,0.2835443037974683,107,0.2832042320045343,0.3495145631067961,0.4298507462686566,103.0,5.0,1.2,1.5,0.6,0.05,0.05,0.4293352003309679,TICK,20251015
3436.T,5,1.2,2.0,1.0,0.02,0.05,0.5242718446601942,0.6612244897959183,103,0.6605194656831145,0.2920353982300885,0.250632911392405,113.0,5.0,1.2,2.0,1.0,0.02,0.05,0.2472361055577769,TICK,20251015
3692.T,1,1.2,2.0,0.6,0.05,0.05,0.2448979591836734,0.1999999999999999,98,0.1943871100208565,0.25,0.1999999999999999,96.0,1.0,1.2,2.0,0.6,0.05,0.05,0.1997867519658803,TICK,20251015
3697.T,3,1.2,2.0,1.0,0.05,0.05,0.3684210526315789,0.35,95,0.3496268159402905,0.2434782608695652,0.1953488372093023,115.0,3.0,1.2,2.0,1.0,0.05,0.05,0.1928975536222293,TICK,20251015
3905.T,5,1.2,2.0,0.8,0.05,0.02,0.2105263157894736,0.1617977528089887,114,0.1598294015727042,0.3103448275862069,0.2745762711864407,87.0,5.0,1.2,2.0,0.8,0.05,0.02,0.2697121151539384,TICK,20251015
4063.T,3,1.2,1.5,0.6,0.05,0.05,0.2409638554216867,0.2580645161290322,83,0.253663654516533,0.39,0.5379310344827586,100.0,3.0,1.2,1.5,0.6,0.05,0.05,0.5108619665140341,TICK,20251015
4088.T,1,1.2,1.5,0.6,0.02,0.05,0.2222222222222222,0.2285714285714285,36,0.2282972890648797,0.205607476635514,0.2120481927710843,107.0,1.0,1.2,1.5,0.6,0.02,0.05,0.2068104853881851,TICK,20251015
4188.T,1,1.2,1.5,1.0,0.02,0.05,0.1626016260162601,0.1584158415841584,123,0.1551534974227337,0.2695652173913043,0.3024390243902439,115.0,1.0,1.2,1.5,1.0,0.02,0.05,0.2948839983754696,TICK,20251015
4385.T,5,1.2,1.5,1.0,0.02,0.05,0.2857142857142857,0.32,98,0.3196162046908316,0.3220338983050847,0.38,118.0,5.0,1.2,1.5,1.0,0.02,0.05,0.3795442430703625,TICK,20251015
4446.T,1,1.2,1.5,1.0,0.05,0.05,0.2689075630252101,0.3011764705882352,119,0.2938999583363968,0.2886597938144329,0.3246376811594203,97.0,1.0,1.2,1.5,1.0,0.05,0.05,0.3242483235993942,TICK,20251015
4503.T,5,1.2,2.0,0.6,0.05,0.05,0.3177570093457944,0.2873239436619718,107,0.2791540917879423,0.3518518518518518,0.3402985074626866,108.0,5.0,1.2,2.0,0.6,0.05,0.05,0.3253669960587194,TICK,20251015
4506.T,1,1.2,1.5,1.0,0.02,0.05,0.2,0.1999999999999999,80,0.1997601279317697,0.1808510638297872,0.1766233766233766,94.0,1.0,1.2,1.5,1.0,0.02,0.05,0.1764115415501343,TICK,20251015
4568.T,3,1.2,2.0,1.0,0.05,0.05,0.2424242424242424,0.1919999999999999,99,0.1917952818872451,0.2571428571428571,0.2076923076923076,105.0,3.0,1.2,2.0,1.0,0.05,0.05,0.2074708578107218,TICK,20251015
4571.T,3,1.2,1.5,0.8,0.05,0.05,0.3714285714285714,0.4952380952380952,35,0.472160302384183,0.1428571428571428,0.1371428571428571,84.0,3.0,1.2,1.5,0.8,0.05,0.05,0.1331734186211798,TICK,20251015
4689.T,1,1.2,2.0,0.6,0.05,0.05,0.2685185185185185,0.220253164556962,108,0.22001832178521,0.422680412371134,0.4555555555555555,97.0,1.0,1.2,2.0,0.6,0.05,0.05,0.4388173302107729,TICK,20251015
4755.T,3,1.2,2.0,1.0,0.05,0.05,0.4205607476635514,0.4354838709677419,107,0.4350195405708684,0.3846153846153846,0.3857142857142857,117.0,3.0,1.2,2.0,1.0,0.05,0.05,0.3746001599360256,TICK,20251015
5016.T,3,1.2,1.5,1.0,0.02,0.05,0.3066666666666666,0.3538461538461538,75,0.3534217648023618,0.2291666666666666,0.2410958904109588,96.0,3.0,1.2,1.5,1.0,0.02,0.05,0.2375525845675099,TICK,20251015
5020.T,5,1.2,2.0,0.6,0.05,0.05,0.2222222222222222,0.1714285714285714,117,0.171245787399326,0.3069306930693069,0.2657142857142857,101.0,5.0,1.2,2.0,0.6,0.05,0.05,0.2654309704689553,TICK,20251015
5108.T,2,1.2,1.5,1.0,0.05,0.02,0.2347826086956521,0.2511627906976744,115,0.2451601570071719,0.2195121951219512,0.2273684210526315,123.0,2.0,1.2,1.5,1.0,0.05,0.02,0.2247301439232409,TICK,20251015
5246.T,3,1.2,1.5,0.6,0.02,0.02,0.2058823529411764,0.21,102,0.2071586511885019,0.0851063829787234,0.0744186046511627,141.0,3.0,1.2,1.5,0.6,0.02,0.02,0.0743293499281003,TICK,20251015
5401.T,5,1.2,1.5,0.6,0.05,0.05,0.2452830188679245,0.26,106,0.2596881663113006,0.5362318840579711,0.925,69.0,5.0,1.2,1.5,0.6,0.05,0.05,0.9238905916844352,TICK,20251015
5595.T,2,1.2,2.0,0.6,0.05,0.02,0.3577235772357723,0.3384615384615384,123,0.3338209020189392,0.2357723577235772,0.1870967741935483,123.0,2.0,1.2,2.0,0.6,0.05,0.02,0.1849090151173573,TICK,20251015
5713.T,2,1.2,1.5,0.8,0.02,0.05,0.3877551020408163,0.5152542372881356,98,0.5060589907604833,0.3140495867768595,0.3662650602409639,121.0,2.0,1.2,1.5,0.8,0.02,0.05,0.3658257764533615,TICK,20251015
5724.T,3,1.2,2.0,1.0,0.02,0.05,0.3529411764705882,0.36,68,0.3269237759441679,0.3,0.2666666666666666,80.0,3.0,1.2,2.0,1.0,0.02,0.05,0.256868681098989,TICK,20251015
5801.T,2,1.2,2.0,0.6,0.02,0.02,0.3928571428571428,0.4061538461538461,112,0.3878213420514147,0.2049180327868852,0.15625,122.0,2.0,1.2,2.0,0.6,0.02,0.02,0.1544742927571239,TICK,20251015
5802.T,5,1.2,1.5,1.0,0.02,0.05,0.3076923076923077,0.3555555555555555,91,0.3551291163231462,0.0686274509803921,0.0595744680851063,102.0,5.0,1.2,1.5,1.0,0.02,0.05,0.0588766692851531,TICK,20251015
5803.T,2,1.2,2.0,0.6,0.02,0.02,0.4016393442622951,0.4083333333333333,122,0.402310308753211,0.2932330827067669,0.26,133.0,2.0,1.2,2.0,0.6,0.02,0.02,0.2486707444681701,TICK,20251015
6098.T,5,1.2,2.0,0.6,0.05,0.05,0.3246753246753247,0.2884615384615384,77,0.2881539691815581,0.2545454545454545,0.2126582278481012,110.0,5.0,1.2,2.0,0.6,0.05,0.05,0.2046595995748042,TICK,20251015
6146.T,3,1.2,1.5,1.0,0.05,0.05,0.3595505617977528,0.4491228070175438,89,0.4485841469345005,0.1868131868131868,0.1915492957746478,91.0,3.0,1.2,1.5,1.0,0.05,0.05,0.1835633608021668,TICK,20251015
6315.T,5,1.2,1.5,0.8,0.05,0.02,0.208,0.2122448979591836,125,0.2098490232818591,0.2075471698113207,0.2095238095238095,106.0,5.0,1.2,1.5,0.8,0.05,0.02,0.2092725149761397,TICK,20251015
6323.T,5,1.2,1.5,1.0,0.02,0.05,0.2894736842105263,0.3259259259259259,114,0.3255350232962174,0.3636363636363636,0.4571428571428571,88.0,5.0,1.2,1.5,1.0,0.02,0.05,0.4565945781297594,TICK,20251015
6326.T,5,1.2,1.5,1.0,0.02,0.05,0.3762376237623762,0.4903225806451613,101,0.4819609435814127,0.1188118811881188,0.109090909090909,101.0,5.0,1.2,1.5,1.0,0.02,0.05,0.1077357993339881,TICK,20251015
6330.T,5,1.2,2.0,1.0,0.02,0.05,0.3853211009174312,0.3818181818181818,109,0.3757183693686705,0.4705882352941176,0.5581395348837209,85.0,5.0,1.2,2.0,1.0,0.02,0.05,0.5327646719090141,TICK,20251015
6361.T,5,1.2,2.0,0.6,0.05,0.05,0.2450980392156862,0.1973684210526315,102,0.1945974856810522,0.4285714285714285,0.4499999999999999,91.0,5.0,1.2,2.0,0.6,0.05,0.05,0.4495201919232308,TICK,20251015
6501.T,3,1.2,1.5,0.6,0.05,0.02,0.2631578947368421,0.2926829268292683,114,0.2853716113310996,0.0887096774193548,0.08,124.0,3.0,1.2,1.5,0.6,0.05,0.02,0.077782704681397,TICK,20251015
6503.T,5,1.2,1.5,0.6,0.02,0.05,0.2277227722772277,0.2358974358974359,101,0.2356145098682412,0.152,0.1447619047619047,125.0,5.0,1.2,1.5,0.6,0.02,0.05,0.1432242426680613,TICK,20251015
6506.T,5,1.2,2.0,0.8,0.02,0.02,0.3884297520661157,0.3916666666666666,121,0.3806747571241774,0.4032258064516129,0.410958904109589,124.0,5.0,1.2,2.0,0.8,0.02,0.02,0.4049731458767844,TICK,20251015
6525.T,3,1.2,2.0,1.0,0.02,0.05,0.4310344827586206,0.4615384615384615,116,0.4540607999224552,0.1984126984126984,0.1530612244897959,126.0,3.0,1.2,2.0,1.0,0.02,0.05,0.1483564989845646,TICK,20251015
6526.T,2,1.2,2.0,1.0,0.05,0.02,0.3333333333333333,0.3069767441860465,132,0.2996801279488204,0.3191489361702128,0.2903225806451613,94.0,2.0,1.2,2.0,1.0,0.05,0.02,0.2809501199520192,TICK,20251015
6594.T,3,1.2,2.0,0.8,0.05,0.02,0.3478260869565217,0.3243243243243243,115,0.3196588031454085,0.25,0.208,104.0,3.0,1.2,2.0,0.8,0.05,0.02,0.1997867519658803,TICK,20251015
6701.T,5,1.2,1.5,1.0,0.05,0.05,0.3068181818181818,0.36,88,0.3536736691251005,0.1009174311926605,0.0897959183673469,109.0,5.0,1.2,1.5,1.0,0.05,0.05,0.0896882207040598,TICK,20251015
6702.T,5,1.2,2.0,1.0,0.05,0.02,0.4107142857142857,0.4246153846153845,112,0.4177359359286589,0.2065217391304347,0.1583333333333333,92.0,5.0,1.2,2.0,1.0,0.05,0.02,0.1559978748226737,TICK,20251015
6723.T,5,1.2,2.0,0.8,0.02,0.05,0.4158415841584158,0.4421052631578947,101,0.4266632330118799,0.4554455445544554,0.5207547169811321,101.0,5.0,1.2,2.0,0.8,0.02,0.05,0.5012831231143906,TICK,20251015
6752.T,3,1.2,2.0,0.6,0.05,0.05,0.4563106796116505,0.5035714285714286,103,0.5030345004855201,0.2252252252252252,0.1785714285714285,111.0,3.0,1.2,2.0,0.6,0.05,0.05,0.174232632528384,TICK,20251015
6758.T,5,1.2,2.0,0.6,0.02,0.05,0.2452830188679245,0.1974683544303797,106,0.1947920831667333,0.25,0.1999999999999999,92.0,5.0,1.2,2.0,0.6,0.02,0.05,0.1997867519658803,TICK,20251015
6762.T,1,1.2,1.5,0.6,0.02,0.05,0.3663366336633663,0.4624999999999999,101,0.4619452958422175,0.1904761904761904,0.1904761904761904,105.0,1.0,1.2,1.5,0.6,0.02,0.05,0.1880095321710774,TICK,20251015
6857.T,3,1.2,1.5,0.6,0.02,0.05,0.4615384615384615,0.7024390243902439,78,0.6848918671946391,0.2823529411764706,0.3199999999999999,85.0,3.0,1.2,1.5,0.6,0.02,0.05,0.3143765947778671,TICK,20251015
6920.T,3,1.2,1.5,0.8,0.05,0.05,0.2653061224489796,0.2888888888888888,98,0.2885424070125563,0.1785714285714285,0.1818181818181818,112.0,3.0,1.2,1.5,0.8,0.05,0.05,0.1737044590711041,TICK,20251015
6954.T,1,1.2,1.5,1.0,0.02,0.02,0.225563909774436,0.2352941176470588,133,0.2327302461341006,0.2037037037037037,0.2046511627906976,108.0,1.0,1.2,1.5,1.0,0.02,0.02,0.204405712302276,TICK,20251015
6981.T,5,1.2,2.0,1.0,0.05,0.02,0.3739130434782609,0.3583333333333333,115,0.357951263938869,0.2110091743119266,0.1662650602409638,109.0,5.0,1.2,2.0,1.0,0.05,0.02,0.1602940219261133,TICK,20251015
7011.T,1,1.2,2.0,0.6,0.02,0.05,0.2293577981651376,0.1829268292682926,109,0.1783810285409646,0.4105263157894737,0.4254545454545454,95.0,1.0,1.2,2.0,0.6,0.02,0.05,0.4174116067858571,TICK,20251015
7012.T,3,1.2,2.0,1.0,0.02,0.05,0.3277310924369748,0.2925,119,0.2921881247500999,0.2894736842105263,0.2444444444444444,114.0,3.0,1.2,2.0,1.0,0.02,0.05,0.2441838079582982,TICK,20251015
7013.T,1,1.2,2.0,1.0,0.02,0.05,0.3535353535353535,0.3442622950819672,99,0.3277751399440224,0.297029702970297,0.2571428571428571,101.0,1.0,1.2,2.0,1.0,0.02,0.05,0.2532508123511159,TICK,20251015
7182.T,5,1.2,1.5,0.6,0.02,0.05,0.2432432432432432,0.2571428571428571,111,0.2568344501979896,0.1717171717171717,0.1658536585365853,99.0,5.0,1.2,1.5,0.6,0.02,0.05,0.1656547402361017,TICK,20251015
7201.T,1,1.2,2.0,0.6,0.05,0.05,0.4130434782608695,0.430188679245283,92,0.4217720319279697,0.376068376068376,0.3771428571428571,117.0,1.0,1.2,2.0,0.6,0.05,0.05,0.3612582364314549,TICK,20251015
7203.T,5,1.2,2.0,0.6,0.02,0.05,0.3636363636363636,0.3540983606557377,99,0.342491574798652,0.422680412371134,0.4472727272727272,97.0,5.0,1.2,2.0,0.6,0.02,0.05,0.4388173302107729,TICK,20251015
7261.T,3,1.2,1.5,0.6,0.05,0.05,0.125,0.1153153153153153,128,0.1141486445324398,0.3247863247863248,0.3848101265822785,117.0,3.0,1.2,1.5,0.6,0.05,0.05,0.3843486005775823,TICK,20251015
7267.T,5,1.2,2.0,1.0,0.05,0.05,0.4177215189873418,0.4304347826086956,79,0.4299758357526556,0.5375,0.6972972972972973,80.0,5.0,1.2,2.0,1.0,0.05,0.05,0.6965538109080691,TICK,20251015
7453.T,3,1.2,2.0,0.6,0.05,0.05,0.33,0.3,100,0.2952072902182411,0.2183908045977011,0.1727272727272727,87.0,3.0,1.2,2.0,0.6,0.05,0.05,0.1674683067949291,TICK,20251015
7532.T,3,1.2,1.5,0.8,0.02,0.05,0.2808988764044944,0.3125,89,0.3121251998933902,0.3863636363636363,0.5132075471698113,88.0,3.0,1.2,1.5,0.8,0.02,0.05,0.5030995814577904,TICK,20251015
7711.T,1,1.2,1.5,0.6,0.05,0.05,0.3387096774193548,0.42,62,0.409264652348016,0.1666666666666666,0.1674418604651162,54.0,1.0,1.2,1.5,0.6,0.05,0.05,0.1598081023454158,TICK,20251015
7735.T,2,1.2,2.0,0.8,0.02,0.02,0.4263565891472868,0.4714285714285714,129,0.4454704604644628,0.3211678832116788,0.3,137.0,2.0,1.2,2.0,0.8,0.02,0.02,0.2835682931128624,TICK,20251015
7794.T,1,0.8,1.5,0.6,0.02,0.05,1.0,999.0,3,,0.4210526315789473,0.3950617283950617,95.0,1.0,0.8,1.5,0.6,0.02,0.05,0.3872843574336111,TICK,20251015
8002.T,5,1.2,2.0,0.8,0.05,0.02,0.4150943396226415,0.4258064516129032,106,0.4253524396692936,0.3565217391304348,0.3369863013698629,115.0,5.0,1.2,2.0,0.8,0.05,0.02,0.3320779796189632,TICK,20251015
8035.T,2,1.2,2.0,0.6,0.05,0.05,0.3703703703703703,0.3529411764705882,108,0.352564856410377,0.2773109243697479,0.250632911392405,119.0,2.0,1.2,2.0,0.6,0.05,0.05,0.2299870749374669,TICK,20251015
8058.T,5,1.2,1.5,1.0,0.02,0.05,0.3738317757009345,0.4776119402985074,107,0.4770391114788531,0.288135593220339,0.3238095238095237,118.0,5.0,1.2,1.5,1.0,0.02,0.05,0.3234211595085796,TICK,20251015
8136.T,5,1.2,2.0,0.8,0.02,0.05,0.3777777777777777,0.3642857142857142,90,0.3638972982235677,0.375,0.3714285714285714,104.0,5.0,1.2,2.0,0.8,0.02,0.05,0.3596161535385845,TICK,20251015
8233.T,5,1.2,1.5,0.8,0.02,0.02,0.2612612612612612,0.2864197530864197,111,0.2825874980498206,0.203125,0.2039215686274509,128.0,5.0,1.2,1.5,0.8,0.02,0.02,0.2036769931853338,TICK,20251015
8267.T,3,1.2,2.0,0.6,0.05,0.02,0.2377049180327868,0.1933333333333333,122,0.1868972840971138,0.25,0.2024096385542168,112.0,3.0,1.2,2.0,0.6,0.05,0.02,0.1997867519658803,TICK,20251015
8306.T,5,1.2,2.0,0.6,0.05,0.05,0.2976190476190476,0.2542372881355932,84,0.253966210126119,0.3636363636363636,0.349090909090909,88.0,5.0,1.2,2.0,0.6,0.05,0.05,0.342491574798652,TICK,20251015
8308.T,1,1.2,1.5,0.6,0.05,0.02,0.3097345132743362,0.3733333333333333,113,0.3585438193647149,0.208,0.2144329896907216,125.0,1.0,1.2,1.5,0.6,0.05,0.02,0.2098490232818591,TICK,20251015
8316.T,1,1.2,1.5,0.6,0.05,0.02,0.2469135802469135,0.2622950819672131,81,0.2619804956482226,0.2142857142857142,0.227027027027027,98.0,1.0,1.2,1.5,0.6,0.05,0.02,0.2179201395619306,TICK,20251015
8411.T,2,1.2,1.5,1.0,0.05,0.05,0.3728813559322034,0.4756756756756756,118,0.47510516913502,0.2,0.2025316455696202,100.0,2.0,1.2,1.5,1.0,0.05,0.05,0.1997601279317697,TICK,20251015
8473.T,2,1.2,2.0,0.6,0.05,0.02,0.2,0.1531914893617021,120,0.1498400639744102,0.2661290322580645,0.2175824175824176,124.0,2.0,1.2,2.0,0.6,0.05,0.02,0.2173504224683753,TICK,20251015
8697.T,3,1.2,1.5,0.6,0.05,0.05,0.1811023622047244,0.1786407766990291,127,0.1767108824011809,0.1981132075471698,0.1976470588235294,106.0,3.0,1.2,1.5,0.6,0.05,0.05,0.1974100087796312,TICK,20251015
8729.T,1,1.2,2.0,1.0,0.05,0.05,0.5714285714285714,0.8400000000000001,49,0.7991470078635213,0.2121212121212121,0.1647058823529411,66.0,1.0,1.2,2.0,1.0,0.05,0.05,0.1613662227416726,TICK,20251015
8766.T,5,1.2,2.0,0.8,0.05,0.05,0.5533980582524272,0.7599999999999999,103,0.7426855344818595,0.3103448275862069,0.2745762711864407,87.0,5.0,1.2,2.0,0.8,0.05,0.05,0.2697121151539384,TICK,20251015
9227.T,5,1.2,2.0,0.6,0.02,0.02,0.2365591397849462,0.1885714285714285,93,0.1857172623908183,0.3125,0.2763157894736842,112.0,5.0,1.2,2.0,0.6,0.02,0.02,0.2724364799534731,TICK,20251015
9432.T,2,1.2,2.0,1.0,0.05,0.02,0.7407407407407407,4.0,27,1.7124578739932594,0.5084745762711864,0.8571428571428571,59.0,2.0,1.2,2.0,1.0,0.05,0.02,0.620027850928594,TICK,20251015
9433.T,1,1.2,1.5,0.8,0.02,0.02,0.3176470588235294,0.3789473684210526,85,0.3719671347695023,0.2990654205607476,0.3413333333333333,107.0,1.0,1.2,1.5,0.8,0.02,0.02,0.3409239516702203,TICK,20251015
9501.T,5,1.2,2.0,0.6,0.05,0.02,0.3697478991596639,0.3616438356164383,119,0.3516246834599494,0.2232142857142857,0.1785714285714285,112.0,5.0,1.2,2.0,0.6,0.05,0.02,0.1722299585912761,TICK,20251015
9843.T,2,1.2,1.5,0.6,0.02,0.02,0.3550724637681159,0.4505747126436781,138,0.4399211806137851,0.3577235772357723,0.4512820512820512,123.0,2.0,1.2,1.5,0.6,0.02,0.02,0.445035221721411,TICK,20251015
9984.T,3,1.2,2.0,1.0,0.05,0.05,0.5263157894736842,0.6857142857142857,76,0.6659558398862677,0.1553398058252427,0.1116279069767441,103.0,3.0,1.2,2.0,1.0,0.05,0.05,0.1102271734984167,TICK,20251015
1357.T,3,1.2,2.0,1.0,0.05,0.05,0.2873563218390804,0.25,87,0.2416775225393713,0.1929824561403508,0.1466666666666666,57.0,3.0,1.2,2.0,1.0,0.05,0.05,0.1433252785842184,TICK,20251016
